"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 15, 2001","25.59","26.55","26.58","24.54","280.55K","-3.76%"
"Jul 08, 2001","26.59","28.09","28.26","25.94","389.40K","-5.74%"
"Jul 01, 2001","28.21","26.31","28.29","25.38","298.42K","7.47%"
"Jun 24, 2001","26.25","26.84","27.49","25.10","406.53K","-2.16%"
"Jun 17, 2001","26.83","28.44","28.54","25.85","328.07K","-5.89%"
"Jun 10, 2001","28.51","28.40","29.63","28.40","348.14K","0.64%"
"Jun 03, 2001","28.33","28.07","28.39","27.25","342.80K","1.43%"
"May 27, 2001","27.93","28.35","29.05","27.55","300.73K","-1.59%"
"May 20, 2001","28.38","29.90","30.20","28.10","251.79K","-5.12%"
"May 13, 2001","29.91","28.58","29.99","28.08","259.30K","4.76%"
"May 06, 2001","28.55","28.34","28.85","27.05","312.55K","0.67%"
"Apr 29, 2001","28.36","28.39","29.05","27.37","285.40K","0.32%"
"Apr 22, 2001","28.27","27.60","28.65","26.75","337.16K","3.63%"
"Apr 15, 2001","27.28","28.11","29.04","26.80","274.83K","-3.43%"
"Apr 08, 2001","28.25","27.02","28.84","27.01","269.00K","4.40%"
"Apr 01, 2001","27.06","26.35","27.78","25.49","333.84K","2.93%"
"Mar 25, 2001","26.29","27.40","28.04","25.75","384.50K","-3.70%"
"Mar 18, 2001","27.30","26.85","27.45","25.70","308.95K","2.09%"
"Mar 11, 2001","26.74","27.92","28.24","26.12","324.34K","-4.53%"
"Mar 04, 2001","28.01","27.96","29.15","27.91","325.33K","0.61%"
"Feb 25, 2001","27.84","28.90","29.18","27.16","364.68K","-4.13%"
"Feb 18, 2001","29.04","29.42","29.57","28.31","249.50K","-0.41%"
"Feb 11, 2001","29.16","30.90","31.10","28.55","358.79K","-6.03%"
"Feb 04, 2001","31.03","31.19","31.87","30.06","334.66K","-0.51%"
"Jan 28, 2001","31.19","29.77","31.27","28.27","361.65K","4.77%"
"Jan 21, 2001","29.77","32.25","32.70","28.65","328.85K","-7.52%"
"Jan 14, 2001","32.19","30.30","32.40","29.02","229.62K","7.12%"
"Jan 07, 2001","30.05","28.12","30.15","26.92","353.37K","7.51%"
"Dec 31, 2000","27.95","26.90","28.78","26.65","257.18K","4.29%"
"Dec 24, 2000","26.80","26.20","27.00","25.62","128.42K","2.37%"
"Dec 17, 2000","26.18","28.93","29.85","25.58","254.20K","-9.32%"
"Dec 10, 2000","28.87","28.20","30.04","27.51","332.95K","1.51%"
"Dec 03, 2000","28.44","32.10","32.75","27.85","412.02K","-11.18%"
"Nov 26, 2000","32.02","35.18","35.69","31.90","378.86K","-9.55%"
"Nov 19, 2000","35.40","34.98","35.84","34.67","168.89K","-0.14%"
"Nov 12, 2000","35.45","34.15","35.70","33.92","332.61K","4.20%"
"Nov 05, 2000","34.02","32.48","34.13","32.10","311.89K","4.00%"
"Oct 29, 2000","32.71","32.90","33.74","32.10","310.27K","-0.09%"
"Oct 22, 2000","32.74","33.00","34.08","32.62","314.82K","-2.99%"
"Oct 15, 2000","33.75","34.54","34.80","32.40","289.82K","-3.54%"
"Oct 08, 2000","34.99","30.90","37.00","30.86","392.47K","13.38%"
"Oct 01, 2000","30.86","30.97","32.33","30.19","310.13K","0.06%"
"Sep 24, 2000","30.84","32.20","32.23","30.20","393.71K","-5.63%"
"Sep 17, 2000","32.68","35.85","37.80","32.50","387.05K","-9.02%"
"Sep 10, 2000","35.92","33.60","36.00","32.70","471.97K","6.81%"
"Sep 03, 2000","33.63","33.68","35.46","33.40","292.93K","0.75%"
"Aug 27, 2000","33.38","31.96","33.70","31.83","277.88K","4.21%"
"Aug 20, 2000","32.03","31.91","33.00","31.10","288.59K","0.13%"
"Aug 13, 2000","31.99","31.03","32.75","30.64","300.82K","3.13%"
"Aug 06, 2000","31.02","29.91","31.85","28.66","346.96K","3.54%"
"Jul 30, 2000","29.96","28.17","30.00","27.26","339.70K","6.32%"
"Jul 23, 2000","28.18","28.51","28.69","27.74","292.02K","-1.33%"
"Jul 16, 2000","28.56","31.05","32.35","28.51","324.74K","-9.04%"
"Jul 09, 2000","31.40","29.99","31.60","29.18","392.49K","3.70%"
"Jul 02, 2000","30.28","31.15","31.40","29.48","224.45K","-6.83%"
"Jun 25, 2000","32.50","32.26","32.95","31.06","279.99K","0.78%"
"Jun 18, 2000","32.25","32.10","33.40","30.25","344.05K","-0.25%"
"Jun 11, 2000","32.33","30.48","33.30","30.27","400.72K","7.05%"
"Jun 04, 2000","30.20","30.32","30.75","28.90","331.98K","-0.49%"
"May 28, 2000","30.35","30.00","30.77","28.87","266.27K","1.17%"
"May 21, 2000","30.00","29.76","30.82","28.35","270.02K","0.37%"
"May 14, 2000","29.89","29.20","30.48","29.07","256.46K","0.91%"
"May 07, 2000","29.62","27.30","30.00","27.05","357.20K","8.54%"
"Apr 30, 2000","27.29","25.55","27.40","25.52","278.91K","6.02%"
"Apr 23, 2000","25.74","25.95","26.18","24.60","272.12K","-0.54%"
"Apr 16, 2000","25.88","25.45","27.50","25.00","202.47K","1.21%"
"Apr 09, 2000","25.57","24.90","25.96","23.70","359.46K","2.12%"
"Apr 02, 2000","25.04","26.85","27.12","24.85","298.52K","-6.91%"
"Mar 26, 2000","26.90","28.00","28.02","26.05","310.56K","-4.00%"
"Mar 19, 2000","28.02","30.71","30.71","27.20","314.20K","-9.35%"
"Mar 12, 2000","30.91","31.74","32.25","30.13","306.96K","-2.68%"
"Mar 05, 2000","31.76","31.34","34.37","30.55","356.38K","0.79%"
"Feb 27, 2000","31.51","30.20","32.15","29.82","302.64K","3.82%"
"Feb 20, 2000","30.35","29.20","30.83","28.72","247.61K","2.85%"
"Feb 13, 2000","29.51","29.44","30.45","29.05","289.10K","0.24%"
"Feb 06, 2000","29.44","28.71","29.94","27.71","365.45K","2.15%"
"Jan 30, 2000","28.82","27.10","28.87","26.70","400.57K","5.88%"
"Jan 23, 2000","27.22","28.23","28.77","26.95","335.79K","-3.48%"
"Jan 16, 2000","28.20","28.03","29.95","27.70","283.87K","0.64%"
"Jan 09, 2000","28.02","24.22","28.10","24.02","428.17K","15.69%"
"Jan 02, 2000","24.22","25.20","25.69","24.15","322.81K","-5.39%"
"Dec 26, 1999","25.60","26.01","27.02","25.30","120.52K","-1.04%"
"Dec 19, 1999","25.87","26.74","26.74","25.12","151.53K","-3.25%"
"Dec 12, 1999","26.74","25.20","27.00","24.90","318.67K","5.98%"
"Dec 05, 1999","25.23","25.82","26.76","24.60","337.47K","-2.25%"
"Nov 28, 1999","25.81","26.55","26.55","24.10","371.57K","-3.94%"
"Nov 21, 1999","26.87","26.14","27.15","26.14","213.36K","1.17%"
"Nov 14, 1999","26.56","24.90","27.00","24.90","358.69K","6.62%"
"Nov 07, 1999","24.91","22.94","24.98","22.73","382.27K","8.30%"
"Oct 31, 1999","23.00","22.00","23.50","21.77","361.66K","5.75%"
"Oct 24, 1999","21.75","23.45","23.86","21.55","388.35K","-7.25%"
"Oct 17, 1999","23.45","22.85","23.52","21.80","283.46K","2.76%"
"Oct 10, 1999","22.82","20.93","23.16","20.55","375.40K","9.19%"
"Oct 03, 1999","20.90","24.43","24.54","20.71","423.55K","-14.83%"
"Sep 26, 1999","24.54","24.70","25.12","24.18","273.77K","-0.89%"
"Sep 19, 1999","24.76","24.77","24.99","23.90","286.72K","0.16%"
"Sep 12, 1999","24.72","23.50","24.85","23.37","405.84K","4.97%"
"Sep 05, 1999","23.55","22.04","23.60","21.96","286.54K","7.05%"
"Aug 29, 1999","22.00","21.35","22.29","21.20","312.71K","3.43%"
"Aug 22, 1999","21.27","21.88","22.10","20.40","328.18K","-1.76%"
"Aug 15, 1999","21.65","21.75","21.95","21.16","267.77K","-0.09%"
"Aug 08, 1999","21.67","20.82","21.93","20.76","359.71K","3.78%"
"Aug 01, 1999","20.88","20.40","20.92","20.10","278.87K","1.70%"
"Jul 25, 1999","20.53","20.45","21.12","20.09","336.38K","-0.48%"
"Jul 18, 1999","20.63","20.70","20.70","19.15","356.15K","0.05%"
"Jul 11, 1999","20.62","19.93","20.70","19.58","329.61K","3.41%"
"Jul 04, 1999","19.94","19.95","20.25","19.43","277.27K","1.27%"
"Jun 27, 1999","19.69","18.39","19.70","18.18","314.87K","7.07%"
"Jun 20, 1999","18.39","17.90","18.63","17.45","272.42K","2.22%"
"Jun 13, 1999","17.99","18.52","18.75","17.86","312.42K","-2.39%"
"Jun 06, 1999","18.43","17.31","18.45","17.28","371.84K","6.41%"
"May 30, 1999","17.32","16.80","17.38","16.21","258.11K","2.85%"
"May 23, 1999","16.84","17.35","17.55","16.77","276.42K","-3.27%"
"May 16, 1999","17.41","17.75","18.00","16.63","294.91K","-3.49%"
"May 09, 1999","18.04","18.05","18.60","17.33","372.64K","-0.99%"
"May 02, 1999","18.22","18.50","19.05","17.85","376.33K","-2.36%"
"Apr 25, 1999","18.66","17.75","18.83","17.45","337.80K","4.01%"
"Apr 18, 1999","17.94","17.30","18.22","17.29","338.25K","3.52%"
"Apr 11, 1999","17.33","16.74","17.46","16.12","346.56K","4.59%"
"Apr 04, 1999","16.57","16.55","17.03","15.61","343.30K","-0.42%"
"Mar 28, 1999","16.64","16.06","17.05","15.93","254.40K","2.91%"
"Mar 21, 1999","16.17","15.23","16.20","14.95","321.56K","6.10%"
"Mar 14, 1999","15.24","14.50","15.55","14.23","242.59K","5.18%"
"Mar 07, 1999","14.49","13.42","15.11","13.36","467.16K","8.95%"
"Feb 28, 1999","13.30","12.35","13.50","12.18","356.36K","8.39%"
"Feb 21, 1999","12.27","11.80","12.80","11.70","316.43K","4.34%"
"Feb 14, 1999","11.76","11.92","12.19","11.26","214.69K","-1.01%"
"Feb 07, 1999","11.88","11.81","12.07","11.54","230.54K","0.68%"
"Jan 31, 1999","11.80","12.79","12.90","11.70","302.13K","-7.45%"
"Jan 24, 1999","12.75","12.75","12.80","11.95","244.16K","0.47%"
"Jan 17, 1999","12.69","12.14","12.81","11.72","248.19K","4.79%"
"Jan 10, 1999","12.11","13.03","13.75","12.06","296.17K","-7.35%"
"Jan 03, 1999","13.07","12.15","13.25","11.93","319.23K","8.46%"
"Dec 27, 1998","12.05","11.25","12.14","11.24","128.21K","7.30%"
"Dec 20, 1998","11.23","10.90","11.47","10.35","125.47K","2.56%"
"Dec 13, 1998","10.95","11.00","12.62","10.75","327.54K","1.48%"
"Dec 06, 1998","10.79","11.22","11.83","10.65","343.65K","-3.40%"
"Nov 29, 1998","11.17","11.85","11.98","10.82","298.52K","-5.82%"
"Nov 22, 1998","11.86","13.00","13.10","11.63","171.18K","-2.31%"
"Nov 15, 1998","12.14","13.30","13.44","11.65","208.04K","-10.54%"
"Nov 08, 1998","13.57","14.12","14.22","13.23","314.52K","-2.16%"
"Nov 01, 1998","13.87","14.73","14.81","13.75","310.11K","-3.81%"
"Oct 25, 1998","14.42","14.08","14.58","13.86","291.67K","2.63%"
"Oct 18, 1998","14.05","14.20","14.40","13.07","286.49K","-0.71%"
"Oct 11, 1998","14.15","14.62","14.70","13.88","219.39K","-2.95%"
"Oct 04, 1998","14.58","15.65","15.73","14.14","286.23K","-6.78%"
"Sep 27, 1998","15.64","15.80","16.36","15.23","302.44K","-0.70%"
"Sep 20, 1998","15.75","15.45","16.20","15.27","282.95K","1.68%"
"Sep 13, 1998","15.49","14.34","15.55","14.32","254.81K","8.02%"
"Sep 06, 1998","14.34","14.40","15.11","14.10","230.38K","-1.71%"
"Aug 30, 1998","14.59","13.50","14.97","13.14","314.66K","8.07%"
"Aug 23, 1998","13.50","13.37","13.85","13.00","231.59K","0.97%"
"Aug 16, 1998","13.37","13.39","14.00","12.90","220.83K","0.15%"
"Aug 09, 1998","13.35","13.81","13.85","12.56","294.05K","-3.26%"
"Aug 02, 1998","13.80","14.23","14.25","13.54","242.81K","-2.89%"
"Jul 26, 1998","14.21","13.95","14.48","13.92","201.60K","2.45%"
"Jul 19, 1998","13.87","13.98","14.28","13.25","245.73K","-0.79%"
"Jul 12, 1998","13.98","13.65","15.00","13.55","287.98K","0.79%"
"Jul 05, 1998","13.87","14.45","14.74","13.58","235.28K","-4.34%"
"Jun 28, 1998","14.50","14.15","14.67","13.87","140.97K","2.62%"
"Jun 21, 1998","14.13","12.02","14.83","11.86","313.05K","19.34%"
"Jun 14, 1998","11.84","12.70","13.10","11.40","278.29K","-5.96%"
"Jun 07, 1998","12.59","15.02","15.02","12.50","320.40K","-16.46%"
"May 31, 1998","15.07","15.20","15.57","14.47","275.16K","-0.86%"
"May 24, 1998","15.20","14.75","15.25","14.31","201.17K","2.84%"
"May 17, 1998","14.78","14.41","15.08","12.50","331.37K","2.14%"
"May 10, 1998","14.47","15.08","15.49","14.33","238.02K","-4.36%"
"May 03, 1998","15.13","15.80","16.10","15.11","301.42K","-6.20%"
"Apr 26, 1998","16.13","15.12","16.30","14.95","298.34K","6.89%"
"Apr 19, 1998","15.09","15.46","16.00","15.03","282.21K","-2.39%"
"Apr 12, 1998","15.46","15.48","16.20","15.02","189.47K","-0.64%"
"Apr 05, 1998","15.56","15.95","15.95","15.16","198.93K","-2.69%"
"Mar 29, 1998","15.99","16.75","16.90","15.31","272.50K","-4.59%"
"Mar 22, 1998","16.76","15.75","17.50","15.70","384.03K","17.04%"
"Mar 15, 1998","14.32","14.05","14.66","12.80","232.83K","1.85%"
"Mar 08, 1998","14.06","14.83","14.83","13.97","259.17K","-5.70%"
"Mar 01, 1998","14.91","15.50","15.70","14.88","245.46K","-3.43%"
"Feb 22, 1998","15.44","15.88","16.03","15.20","290.62K","-4.40%"
"Feb 15, 1998","16.15","15.85","16.59","15.45","166.81K","0.81%"
"Feb 08, 1998","16.02","16.61","16.85","15.90","206.19K","-4.07%"
"Feb 01, 1998","16.70","17.16","17.20","16.25","246.43K","-2.96%"
"Jan 25, 1998","17.21","15.80","18.06","15.80","370.60K","9.34%"
"Jan 18, 1998","15.74","16.82","16.83","15.70","218.29K","-4.66%"
"Jan 11, 1998","16.51","16.63","16.85","16.30","253.28K","-0.72%"
"Jan 04, 1998","16.63","17.35","17.35","16.60","250.57K","-4.59%"
"Dec 28, 1997","17.43","18.17","18.20","17.40","81.05K","-4.23%"
"Dec 21, 1997","18.20","18.51","18.59","18.16","66.53K","-1.03%"
"Dec 14, 1997","18.39","18.16","18.70","17.96","182.63K","0.99%"
"Dec 07, 1997","18.21","18.76","19.07","17.95","187.93K","-2.67%"
"Nov 30, 1997","18.71","19.07","19.07","18.44","221.93K","-2.30%"
"Nov 23, 1997","19.15","19.79","19.93","18.96","107.81K","-3.09%"
"Nov 16, 1997","19.76","20.90","20.92","19.05","178.21K","-5.90%"
"Nov 09, 1997","21.00","20.87","21.15","20.35","190.64K","1.11%"
"Nov 02, 1997","20.77","21.30","21.55","20.28","200.69K","-1.47%"
"Oct 26, 1997","21.08","20.97","21.44","20.15","257.27K","0.52%"
"Oct 19, 1997","20.97","20.59","21.57","20.45","216.62K","1.85%"
"Oct 12, 1997","20.59","22.00","22.00","20.47","251.42K","-6.83%"
"Oct 05, 1997","22.10","22.85","23.03","21.65","248.20K","-2.90%"
"Sep 28, 1997","22.76","20.87","23.15","20.71","320.41K","9.06%"
"Sep 21, 1997","20.87","19.37","20.92","19.37","254.49K","7.86%"
"Sep 14, 1997","19.35","19.45","19.85","19.23","206.36K","0.16%"
"Sep 07, 1997","19.32","19.65","19.75","19.27","196.90K","-1.58%"
"Aug 31, 1997","19.63","19.60","19.99","19.32","191.51K","0.10%"
"Aug 24, 1997","19.61","19.75","19.95","19.14","249.55K","-0.46%"
"Aug 17, 1997","19.70","20.05","20.35","19.59","214.96K","-1.84%"
"Aug 10, 1997","20.07","19.60","20.45","19.55","202.16K","2.71%"
"Aug 03, 1997","19.54","20.30","20.94","19.49","274.74K","-3.65%"
"Jul 27, 1997","20.28","19.93","20.50","19.63","237.29K","1.96%"
"Jul 20, 1997","19.89","19.27","20.20","18.98","210.17K","3.22%"
"Jul 13, 1997","19.27","19.42","20.24","18.88","251.96K","-0.31%"
"Jul 06, 1997","19.33","19.53","20.40","19.01","196.18K","-1.18%"
"Jun 29, 1997","19.56","19.40","20.39","19.40","190.87K","0.51%"
"Jun 22, 1997","19.46","19.04","19.75","18.85","212.68K","4.91%"
"Jun 15, 1997","18.55","18.87","19.47","18.35","154.01K","-1.49%"
"Jun 08, 1997","18.83","18.86","19.20","18.41","230.00K","0.21%"
"Jun 01, 1997","18.79","20.64","21.17","18.75","261.53K","-10.01%"
"May 25, 1997","20.88","21.57","21.57","20.57","189.92K","-3.47%"
"May 18, 1997","21.63","21.90","22.08","21.05","190.96K","-2.22%"
"May 11, 1997","22.12","20.73","22.40","20.48","221.84K","8.27%"
"May 04, 1997","20.43","19.65","20.55","19.48","224.63K","4.23%"
"Apr 27, 1997","19.60","19.90","20.53","19.44","220.42K","-1.95%"
"Apr 20, 1997","19.99","19.80","20.55","19.35","175.45K","0.40%"
"Apr 13, 1997","19.91","19.62","20.09","19.10","181.61K","1.95%"
"Apr 06, 1997","19.53","19.25","19.90","18.96","232.88K","2.14%"
"Mar 30, 1997","19.12","20.84","20.88","18.96","253.17K","-7.63%"
"Mar 23, 1997","20.70","21.51","21.59","20.53","180.66K","-3.77%"
"Mar 16, 1997","21.51","21.28","22.65","20.84","170.16K","1.03%"
"Mar 09, 1997","21.29","21.24","21.45","19.86","237.24K","0.05%"
"Mar 02, 1997","21.28","20.29","21.37","19.96","261.32K","4.83%"
"Feb 23, 1997","20.30","21.36","21.45","20.25","236.28K","-5.10%"
"Feb 16, 1997","21.39","22.30","22.82","21.33","148.22K","-4.55%"
"Feb 09, 1997","22.41","22.34","22.75","21.50","229.76K","0.81%"
"Feb 02, 1997","22.23","24.09","24.43","22.15","237.32K","-7.95%"
"Jan 26, 1997","24.15","24.15","25.00","23.63","200.61K","0.42%"
"Jan 19, 1997","24.05","25.35","25.63","23.80","193.31K","-5.35%"
"Jan 12, 1997","25.41","26.20","26.50","24.65","236.15K","-2.61%"
"Jan 05, 1997","26.09","25.70","26.74","25.63","215.65K","1.95%"
"Dec 29, 1996","25.59","25.17","26.05","25.12","98.18K","1.47%"
"Dec 22, 1996","25.22","25.10","25.38","24.64","55.21K","0.56%"
"Dec 15, 1996","25.08","24.45","26.80","24.45","180.38K","2.49%"
"Dec 08, 1996","24.47","25.51","25.59","23.15","211.27K","-4.49%"
"Dec 01, 1996","25.62","23.90","25.70","23.52","213.51K","7.87%"
"Nov 24, 1996","23.75","23.65","23.95","23.25","69.64K","0.00%"
"Nov 17, 1996","23.75","24.11","24.95","23.25","228.15K","-1.74%"
"Nov 10, 1996","24.17","23.59","24.45","23.15","198.23K","2.46%"
"Nov 03, 1996","23.59","23.07","23.70","22.47","222.48K","2.43%"
"Oct 27, 1996","23.03","24.91","25.35","23.00","249.07K","-7.36%"
"Oct 20, 1996","24.86","25.79","26.10","24.37","190.78K","-3.61%"
"Oct 13, 1996","25.79","24.75","25.85","24.71","139.87K","4.58%"
"Oct 06, 1996","24.66","24.72","25.60","24.22","189.37K","-0.28%"
"Sep 29, 1996","24.73","24.57","25.08","23.83","188.14K","0.53%"
"Sep 22, 1996","24.60","23.20","24.66","22.85","177.05K","4.10%"
"Sep 15, 1996","23.63","24.20","24.50","22.97","143.67K","-3.59%"
"Sep 08, 1996","24.51","23.88","25.35","23.47","218.29K","2.77%"
"Sep 01, 1996","23.85","23.40","24.25","22.85","171.91K","7.19%"
"Aug 25, 1996","22.25","21.95","22.41","21.35","167.39K","1.32%"
"Aug 18, 1996","21.96","22.59","23.35","21.60","184.15K","-3.09%"
"Aug 11, 1996","22.66","21.60","22.70","21.57","172.37K","5.05%"
"Aug 04, 1996","21.57","21.37","21.75","20.70","182.48K","1.08%"
"Jul 28, 1996","21.34","20.10","21.45","19.98","156.55K","6.12%"
"Jul 21, 1996","20.11","21.00","21.70","20.08","115.42K","-4.24%"
"Jul 14, 1996","21.00","21.90","22.55","20.85","215.10K","-4.11%"
"Jul 07, 1996","21.90","21.75","22.00","21.06","193.32K","3.25%"
"Jun 30, 1996","21.21","20.95","21.65","20.86","87.71K","1.39%"
"Jun 23, 1996","20.92","19.92","21.30","19.75","188.34K","5.02%"
"Jun 16, 1996","19.92","20.34","22.20","19.81","168.91K","-2.06%"
"Jun 09, 1996","20.34","20.34","20.48","19.85","170.87K","0.30%"
"Jun 02, 1996","20.28","19.76","20.52","19.46","183.15K","2.63%"
"May 26, 1996","19.76","21.44","21.60","19.62","172.68K","-7.32%"
"May 19, 1996","21.32","19.95","22.90","19.85","208.58K","3.29%"
"May 12, 1996","20.64","21.12","21.55","20.30","199.89K","-1.76%"
"May 05, 1996","21.01","21.38","21.62","20.48","218.56K","-0.80%"
"Apr 28, 1996","21.18","22.15","22.55","20.47","222.83K","-5.11%"
"Apr 21, 1996","22.32","23.74","24.40","21.51","211.17K","-6.81%"
"Apr 14, 1996","23.95","23.99","25.70","22.83","169.81K","-1.40%"
"Apr 07, 1996","24.29","22.80","25.45","22.57","229.79K","6.77%"
"Mar 31, 1996","22.75","21.38","22.80","21.38","179.20K","5.96%"
"Mar 24, 1996","21.47","21.89","22.59","21.11","223.72K","-2.19%"
"Mar 17, 1996","21.95","21.94","25.60","20.68","163.91K","-0.18%"
"Mar 10, 1996","21.99","19.45","22.10","19.21","211.73K","12.14%"
"Mar 03, 1996","19.61","19.55","20.29","18.78","214.86K","0.87%"
"Feb 25, 1996","19.44","19.03","19.82","19.01","214.25K","1.99%"
"Feb 18, 1996","19.06","19.20","23.00","18.98","158.47K","-0.52%"
"Feb 11, 1996","19.16","17.82","19.28","17.71","182.23K","7.76%"
"Feb 04, 1996","17.78","17.80","17.98","17.43","151.93K","-0.11%"
"Jan 28, 1996","17.80","17.72","18.08","17.08","211.89K","0.39%"
"Jan 21, 1996","17.73","18.66","18.74","17.19","193.51K","-6.39%"
"Jan 14, 1996","18.94","18.28","19.22","17.75","175.52K","3.78%"
"Jan 07, 1996","18.25","20.45","20.52","18.08","200.99K","-9.92%"
"Dec 31, 1995","20.26","19.52","20.28","19.41","139.22K","3.63%"
"Dec 24, 1995","19.55","19.14","19.60","19.02","86.64K","2.14%"
"Dec 17, 1995","19.14","19.51","19.82","18.85","108.95K","-1.90%"
"Dec 10, 1995","19.51","18.99","19.52","18.48","202.17K","2.85%"
"Dec 03, 1995","18.97","18.44","18.99","18.43","194.90K","2.93%"
"Nov 26, 1995","18.43","17.98","18.48","17.98","186.00K","2.62%"
"Nov 19, 1995","17.96","18.10","18.15","17.80","94.35K","-3.28%"
"Nov 12, 1995","18.57","17.82","18.85","17.68","130.75K","4.15%"
"Nov 05, 1995","17.83","17.99","18.05","17.56","197.85K","-0.61%"
"Oct 29, 1995","17.94","17.51","18.02","17.48","195.36K","2.28%"
"Oct 22, 1995","17.54","17.16","17.68","16.86","230.63K","0.98%"
"Oct 15, 1995","17.37","17.41","17.73","17.14","112.82K","-0.23%"
"Oct 08, 1995","17.41","17.04","17.48","17.04","160.08K","2.23%"
"Oct 01, 1995","17.03","17.53","17.75","16.81","210.74K","-2.91%"
"Sep 24, 1995","17.54","17.25","17.81","17.24","188.76K","1.68%"
"Sep 17, 1995","17.25","18.89","19.08","17.11","225.95K","-8.83%"
"Sep 10, 1995","18.92","18.49","18.98","18.33","213.54K","2.60%"
"Sep 03, 1995","18.44","18.13","18.63","18.12","184.54K","2.22%"
"Aug 27, 1995","18.04","17.86","18.09","17.67","167.14K","1.01%"
"Aug 20, 1995","17.86","17.90","18.66","17.75","164.57K","-0.06%"
"Aug 13, 1995","17.87","17.81","17.89","17.31","146.82K","0.06%"
"Aug 06, 1995","17.86","17.71","18.00","17.55","150.08K","0.85%"
"Jul 30, 1995","17.71","17.42","18.02","17.34","205.08K","1.61%"
"Jul 23, 1995","17.43","16.72","17.72","16.63","250.48K","3.81%"
"Jul 16, 1995","16.79","17.32","17.48","16.60","185.48K","-3.06%"
"Jul 09, 1995","17.32","17.15","17.65","16.87","197.23K","1.05%"
"Jul 02, 1995","17.14","17.11","17.52","17.02","114.72K","-1.49%"
"Jun 25, 1995","17.40","17.59","18.16","17.33","175.02K","-0.51%"
"Jun 18, 1995","17.49","18.74","18.67","17.20","260.13K","-7.17%"
"Jun 11, 1995","18.84","18.80","19.19","18.64","148.62K","0.21%"
"Jun 04, 1995","18.80","19.10","19.32","18.55","165.89K","-1.78%"
"May 28, 1995","19.14","18.80","19.15","18.51","157.83K","2.41%"
"May 21, 1995","18.69","20.06","20.15","18.45","260.02K","-6.83%"
"May 14, 1995","20.06","19.54","20.17","19.41","163.32K","2.77%"
"May 07, 1995","19.52","20.28","20.50","19.18","239.40K","-3.98%"
"Apr 30, 1995","20.33","20.49","20.80","19.82","262.18K","-0.25%"
"Apr 23, 1995","20.38","20.41","20.53","19.97","210.76K","-0.15%"
"Apr 16, 1995","20.41","19.43","20.82","19.43","154.17K","6.58%"
"Apr 09, 1995","19.15","19.65","20.10","19.03","191.43K","-2.64%"
"Apr 02, 1995","19.67","19.12","19.82","18.90","204.09K","2.61%"
"Mar 26, 1995","19.17","18.75","19.35","18.71","224.32K","2.08%"
"Mar 19, 1995","18.78","18.34","19.00","18.29","202.63K","2.85%"
"Mar 12, 1995","18.26","17.91","18.34","17.82","172.42K","1.95%"
"Mar 05, 1995","17.91","18.60","18.69","17.83","240.15K","-3.86%"
"Feb 26, 1995","18.63","18.67","18.78","18.22","157.88K","-0.32%"
"Feb 19, 1995","18.69","18.78","18.98","18.39","94.01K","-1.16%"
"Feb 12, 1995","18.91","18.55","18.93","18.13","173.60K","2.44%"
"Feb 05, 1995","18.46","18.85","18.93","18.21","203.08K","-1.70%"
"Jan 29, 1995","18.78","17.95","18.83","17.89","198.43K","4.62%"
"Jan 22, 1995","17.95","18.38","18.67","17.83","282.37K","-3.75%"
"Jan 15, 1995","18.65","17.51","18.85","17.41","126.82K","6.45%"
"Jan 08, 1995","17.52","17.67","17.83","17.27","162.22K","-0.85%"
"Jan 01, 1995","17.67","17.65","18.02","17.35","157.95K","-0.51%"
"Dec 25, 1994","17.76","17.24","17.96","17.25","119.52K","2.36%"
"Dec 18, 1994","17.35","16.80","17.40","16.72","82.83K","3.52%"
"Dec 11, 1994","16.76","17.11","17.27","16.48","162.59K","-2.16%"
"Dec 04, 1994","17.13","17.00","17.36","16.42","218.32K","0.82%"
"Nov 27, 1994","16.99","18.08","18.19","16.83","209.09K","-6.39%"
"Nov 20, 1994","18.15","17.75","18.19","17.46","133.93K","3.89%"
"Nov 13, 1994","17.47","18.01","18.08","17.24","140.67K","-3.16%"
"Nov 06, 1994","18.04","18.79","18.84","17.83","244.16K","-3.84%"
"Oct 30, 1994","18.76","18.23","19.19","17.98","251.47K","2.91%"
"Oct 23, 1994","18.23","17.30","18.34","17.30","200.80K","4.89%"
"Oct 16, 1994","17.38","16.91","17.76","16.83","137.67K","2.42%"
"Oct 09, 1994","16.97","18.26","18.63","16.80","226.68K","-7.06%"
"Oct 02, 1994","18.26","18.39","18.70","17.85","206.49K","-0.71%"
"Sep 25, 1994","18.39","17.75","18.42","17.37","212.80K","3.14%"
"Sep 18, 1994","17.83","16.83","17.88","16.68","144.39K","5.94%"
"Sep 11, 1994","16.83","17.44","17.60","16.53","161.52K","-3.99%"
"Sep 04, 1994","17.53","17.32","17.95","17.11","161.08K","0.06%"
"Aug 28, 1994","17.52","17.15","18.00","16.98","224.95K","2.22%"
"Aug 21, 1994","17.14","17.50","17.75","16.75","180.86K","-2.50%"
"Aug 14, 1994","17.58","17.99","18.38","17.48","167.59K","-2.60%"
"Aug 07, 1994","18.05","19.35","19.70","17.95","239.44K","-6.53%"
"Jul 31, 1994","19.31","20.25","20.98","19.05","267.16K","-4.88%"
